Alora Full Lesson Detail - Syllabus Lessons in Detail
Suggested Lesson Date,Lesson Number,Unit Name,Lesson Title,Video Link,Embedded Video Link,Time Stamps,Question Number,Question,Answer Choice A,Answer Choice B,Answer Choice C,Answer Choice D,Answer Choice E,Correct Answer,,,,,,
8/27,6,Money Management,Pay yourself first strategy,https://youtu.be/1tAVx-V8Qvw?si=FbNwafMSHNj0IgcX&t=8,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/1tAVx-V8Qvw?si=FbNwafMSHNj0IgcX&amp;start=8"" title=""YouTube video player"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>",0:08 - 1:38,3,"How can the ""pay yourself first"" strategy be easily implemented?",By waiting to see how much money is left at the end of the month to save,By setting up automatic transfers to your savings account when you receive your income,By only saving money during months when you have extra income,By borrowing money to invest,By spending less on essential expenses like rent and utilities,B,,,,,,
8/27,6,Money Management,Pay yourself first strategy,https://youtu.be/1tAVx-V8Qvw?si=FbNwafMSHNj0IgcX&t=8,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/1tAVx-V8Qvw?si=FbNwafMSHNj0IgcX&amp;start=8"" title=""YouTube video player"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>",0:08 - 1:38,4,"What is a common misconception about the ""pay yourself first"" strategy?",It is only for people with a fixed income,It discourages the use of budgeting tools,It makes budgeting for monthly expenses more difficult,It automatically increases your savings without effort,It requires a large income to be effective,E,,,,,,
8/27,6,Money Management,Pay yourself first strategy,https://youtu.be/1tAVx-V8Qvw?si=FbNwafMSHNj0IgcX&t=8,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/1tAVx-V8Qvw?si=FbNwafMSHNj0IgcX&amp;start=8"" title=""YouTube video player"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>",0:08 - 1:38,5,"What is a key benefit of automating your savings with the ""pay yourself first"" strategy?",It ensures you consistently save without needing to remember each month,It guarantees stock market success,It eliminates the need for a budget,It increases your spending power,It reduces the amount of taxes you owe,A,,,,,,
8/27,6,Money Management,Pay yourself first strategy,https://youtu.be/1tAVx-V8Qvw?si=FbNwafMSHNj0IgcX&t=8,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/1tAVx-V8Qvw?si=FbNwafMSHNj0IgcX&amp;start=8"" title=""YouTube video player"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>",0:08 - 1:38,6,"When might the ""pay yourself first"" strategy need adjustment?",When you've met your initial savings goal,When your financial goals or priorities change,If your employment status changes,All of the above,-,D,,,,,,
8/27,7,Money Management,50/30/20 strategy,https://youtu.be/1oGIriVHxRA?si=8HcsWvJqjwrPLDKf,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/1oGIriVHxRA?si=8HcsWvJqjwrPLDKf"" title=""YouTube video player"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>",0:00 - 1:48,1,What does the 50/30/20 budgeting rule suggest?,"50% on needs, 20% on wants, 30% on savings","30% on needs, 20% on wants, 50% on savings","50% on wants, 30% on savings, 20% on needs","50% on needs, 30% on wants, 20% on savings","20% on needs, 30% on wants, 50% on savings",D,,,,,,
8/27,7,Money Management,50/30/20 strategy,https://youtu.be/1oGIriVHxRA?si=8HcsWvJqjwrPLDKf,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/1oGIriVHxRA?si=8HcsWvJqjwrPLDKf"" title=""YouTube video player"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>",0:00 - 1:48,2,How much of your after-tax income should be allocated to savings and debt repayment according to the 50/30/20 rule?,20%,30%,0.5,40%,10%,A,,,,,,
8/27,7,Money Management,50/30/20 strategy,https://youtu.be/1oGIriVHxRA?si=8HcsWvJqjwrPLDKf,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/1oGIriVHxRA?si=8HcsWvJqjwrPLDKf"" title=""YouTube video player"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>",0:00 - 1:48,3,Which of the following is NOT a principle of the 50/30/20 budgeting rule?,Saving a fixed percentage of income is crucial for financial health,It is important to distinguish between wants and needs,All discretionary spending should be eliminated,A portion of income should be dedicated to personal desires and enjoyment,Financial goals can influence how categories are prioritized,C,,,,,,
8/27,7,Money Management,50/30/20 strategy,https://youtu.be/1oGIriVHxRA?si=8HcsWvJqjwrPLDKf,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/1oGIriVHxRA?si=8HcsWvJqjwrPLDKf"" title=""YouTube video player"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>",0:00 - 1:48,4,"According to the 50/30/20 rule, what should be done with any extra income after allocating the specified percentages?",Put it all towards wants,Save it for unexpected expenses,It should be considered as a windfall and spent immediately,Split evenly between wants and savings,Add it to the savings and debt repayment category,E,,,,,,
8/27,7,Money Management,50/30/20 strategy,https://youtu.be/1oGIriVHxRA?si=8HcsWvJqjwrPLDKf,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/1oGIriVHxRA?si=8HcsWvJqjwrPLDKf"" title=""YouTube video player"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>",0:00 - 1:48,5,True or False: The 50/30/20 budgeting rule suggests that personal savings should include both emergency savings and retirement contributions.,TRUE,FALSE,N/A,N/A,N/A,A,,,,,,
8/27,8,Money Management,Zero based budgeting,https://youtu.be/Ryn49zHaYcM?si=xSn2nVAtM4yPKoke&t=22,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/Ryn49zHaYcM?si=xSn2nVAtM4yPKoke&amp;start=22"" title=""YouTube video player"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>",0:22 - 2:49,1,What is zero-based budgeting?,Spending until your account reaches zero,"Allocating every dollar of income to specific expenses, savings, or debt repayment so the total budget equals zero",Saving all your income,Budgeting based on last month's expenses,A budgeting method that allows for flexible spending categories,B,,,,,,
8/27,8,Money Management,Zero based budgeting,https://youtu.be/Ryn49zHaYcM?si=xSn2nVAtM4yPKoke&t=22,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/Ryn49zHaYcM?si=xSn2nVAtM4yPKoke&amp;start=22"" title=""YouTube video player"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>",0:22 - 2:49,2,True or False: Zero-based budgeting means you spend all your money until you have zero left.,TRUE,FALSE,N/A,N/A,N/A,B,,,,,,
8/27,8,Money Management,Zero based budgeting,https://youtu.be/Ryn49zHaYcM?si=xSn2nVAtM4yPKoke&t=22,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/Ryn49zHaYcM?si=xSn2nVAtM4yPKoke&amp;start=22"" title=""YouTube video player"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>",0:22 - 2:49,3,How does zero-based budgeting differ from traditional budgeting methods?,It requires no tracking of expenses,It allows for more discretionary spending,"Every dollar is given a job, whether it's for spending, saving, or investing","It's only used by businesses, not individuals",It focuses exclusively on minimizing expenses,C,,,,,,
8/27,8,Money Management,Zero based budgeting,https://youtu.be/Ryn49zHaYcM?si=xSn2nVAtM4yPKoke&t=22,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/Ryn49zHaYcM?si=xSn2nVAtM4yPKoke&amp;start=22"" title=""YouTube video player"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>",0:22 - 2:49,4,Which of the following is a key benefit of zero-based budgeting?,Encourages impulse spending,Increases financial awareness and control,Discourages saving for the future,Simplifies financial management to a single monthly task,Promotes debt accumulation as a financial strategy,B,,,,,,
8/27,8,Money Management,Zero based budgeting,https://youtu.be/Ryn49zHaYcM?si=xSn2nVAtM4yPKoke&t=22,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/Ryn49zHaYcM?si=xSn2nVAtM4yPKoke&amp;start=22"" title=""YouTube video player"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>",0:22 - 2:49,5,What should you do with leftover money at the end of the month in zero-based budgeting?,Carry it over to the next month as extra income,Spend it on non-essential items,"Allocate it to savings, debt repayment, or future expenses",Leave it in the checking account,Donate it to avoid budgeting it in the future,C,,,,,,
8/27,8,Money Management,Zero based budgeting,https://youtu.be/Ryn49zHaYcM?si=xSn2nVAtM4yPKoke&t=22,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/Ryn49zHaYcM?si=xSn2nVAtM4yPKoke&amp;start=22"" title=""YouTube video player"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>",0:22 - 2:49,6,Zero-based budgeting emphasizes the importance of:,Only tracking your savings,Spending as much money as possible,Avoiding any form of investment,Ignoring long-term financial goals,Planning and allocating every dollar you earn,E,,,,,,
8/27,9,Money Management,Envelope budgeting,https://youtu.be/lhgxIn-2bXE?si=Ue3tdXZqNQ9NzpIB,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/lhgxIn-2bXE?si=Ue3tdXZqNQ9NzpIB&amp;start=22"" title=""YouTube video player"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>",0:00 - 1:35,1,What is the main idea behind envelope-based budgeting?,Using only credit cards for expenses,Saving all your income in one envelope,Dividing money into envelopes for specific categories,Online banking only,Investing all your income,C,,,,,,
8/27,9,Money Management,Envelope budgeting,https://youtu.be/lhgxIn-2bXE?si=Ue3tdXZqNQ9NzpIB,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/lhgxIn-2bXE?si=Ue3tdXZqNQ9NzpIB&amp;start=22"" title=""YouTube video player"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>",0:00 - 1:35,2,How does envelope-based budgeting help with financial management?,Encourages more borrowing,Prevents any form of saving,Allows unlimited spending in all categories,Limits spending to the amount in each envelope,Encourages the use of credit cards for all purchases,D,,,,,,
